Category,Title,Products
Language - tr-TR,Turkish Language Pack - Windows 10 Version 1511 for x64-based Systems - (KB3109596) [tr-TR_LP],Windows 10 Language Packs
Language - tr-TR,Turkish Language Pack - Windows 8 - (KB2607607) [tr-TR_LP],Windows 8 Language Packs
Language - tr-TR,Turkish Language Pack - Windows 8 for x64-based Systems - (KB2607607) [tr-TR_LP],Windows 8 Language Packs
Language - tr-TR,Turkish Language Pack - Windows 8.1 - (KB2839636) [tr-TR_LP],Windows 8.1 Language Packs
Language - tr-TR,Turkish Language Pack - Windows 8.1 - (KB3012997) [tr-TR_LP],Windows 8.1 Language Packs
Language - tr-TR,Turkish Language Pack - Windows 8.1 for x64-based Systems - (KB2839636) [tr-TR_LP],Windows 8.1 Language Packs
Language - tr-TR,Turkish Language Pack - Windows 8.1 for x64-based Systems - (KB3012997) [tr-TR_LP],Windows 8.1 Language Packs
Language - tr-TR,Turkish Language Pack - Windows Server 2012 for x64-based Systems - (KB2607607) [tr-TR_LP],Windows Server 2012 Language Packs
Language - tr-TR,Turkish Language Pack - Windows Server 2012 R2 - (KB2839636) [tr-TR_LP],Windows Server 2012 R2 Language Packs
Language - tr-TR,Turkish Language Pack - Windows Server 2012 R2 - (KB3012997) [tr-TR_LP],Windows Server 2012 R2 Language Packs
Language - tr-TR,Turkish LanguagePack - Windows 10 Version 1607 for AMD64-based Systems - (KB3180030) [tr-TR_LP],Windows 10 Language Packs
Language - tr-TR,Turkish LanguagePack - Windows 10 Version 1607 for x86-based Systems - (KB3180030) [tr-TR_LP],Windows 10 Language Packs
Language - tk-TM,Turkmen Language Interface Pack - Windows 10 - (KB3079343) [tk-TM_LIP],Windows 10 Language Interface Packs
Language - tk-TM,Turkmen Language Interface Pack - Windows 10 for x64-based Systems - (KB3079343) [tk-TM_LIP],Windows 10 Language Interface Packs
Language - tk-TM,Turkmen Language Interface Pack - Windows 10 Version 1511 - (KB3109596) [tk-TM_LIP],Windows 10 Language Interface Packs
Language - tk-TM,Turkmen Language Interface Pack - Windows 10 Version 1511 for x64-based Systems - (KB3109596) [tk-TM_LIP],Windows 10 Language Interface Packs
Language - tk-TM,Turkmen Language Interface Pack - Windows 8 - (KB2607607) [TK-TM_LIP],Windows 8 Language Interface Packs
Language - tk-TM,Turkmen Language Interface Pack - Windows 8 for x64-based System - (KB2607607) [tk-TM_LIP],Windows 8 Language Interface Packs
Language - tk-TM,Turkmen Language Interface Pack - Windows 8.1 - (KB2839636) [tk-TM_LIP],Windows 8.1 Language Interface Packs
Language - tk-TM,Turkmen Language Interface Pack - Windows 8.1 for x64-based Systems - (KB2839636) [tk-TM_LIP],Windows 8.1 Language Interface Packs
Language - tk-TM,Turkmen LanguageInterfacePack - Windows 10 Version 1607 for AMD64-based Systems - (KB3180030) [tk-TM_LIP],Windows 10 Language Interface Packs
Language - tk-TM,Turkmen LanguageInterfacePack - Windows 10 Version 1607 for x86-based Systems - (KB3180030) [tk-TM_LIP],Windows 10 Language Interface Packs
Language - uk-UA,Ukrainian Language Pack,Windows Vista Ultimate Language Packs
Language - uk-UA,Ukrainian Language Pack - Windows 10 - (KB3079343) [uk-UA_LP],Windows 10 Language Packs
Language - uk-UA,Ukrainian Language Pack - Windows 10 for x64-based Systems - (KB3079343) [uk-UA_LP],Windows 10 Language Packs
Language - uk-UA,Ukrainian Language Pack - Windows 10 Version 1511 - (KB3109596) [uk-UA_LP],Windows 10 Language Packs
Language - uk-UA,Ukrainian Language Pack - Windows 10 Version 1511 for x64-based Systems - (KB3109596) [uk-UA_LP],Windows 10 Language Packs
Language - uk-UA,Ukrainian Language Pack - Windows 8 - (KB2607607) [uk-UA_LP],Windows 8 Language Packs
Language - uk-UA,Ukrainian Language Pack - Windows 8 for x64-based Systems - (KB2607607) [uk-UA_LP],Windows 8 Language Packs
Language - uk-UA,Ukrainian Language Pack - Windows 8.1 - (KB2839636) [uk-UA_LP],Windows 8.1 Language Packs
Language - uk-UA,Ukrainian Language Pack - Windows 8.1 - (KB3012997) [uk-UA_LP],Windows 8.1 Language Packs
Language - uk-UA,Ukrainian Language Pack - Windows 8.1 for x64-based Systems - (KB2839636) [uk-UA_LP],Windows 8.1 Language Packs
Language - uk-UA,Ukrainian Language Pack - Windows 8.1 for x64-based Systems - (KB3012997) [uk-UA_LP],Windows 8.1 Language Packs
Language - uk-UA,Ukrainian Language Pack - Windows Server 2012 for x64-based Systems - (KB2607607) [uk-UA_LP],Windows Server 2012 Language Packs
Language - uk-UA,Ukrainian Language Pack - Windows Server 2012 R2 - (KB2839636) [uk-UA_LP],Windows Server 2012 R2 Language Packs
Language - uk-UA,Ukrainian Language Pack - Windows Server 2012 R2 - (KB3012997) [uk-UA_LP],Windows Server 2012 R2 Language Packs
Language - uk-UA,Ukrainian LanguagePack - Windows 10 Version 1607 for AMD64-based Systems - (KB3180030) [uk-UA_LP],Windows 10 Language Packs
Language - uk-UA,Ukrainian LanguagePack - Windows 10 Version 1607 for x86-based Systems - (KB3180030) [uk-UA_LP],Windows 10 Language Packs
Superseded,Update for Exchange Server 2003 (KB888619),Exchange Server 2003
Superseded,Update for Exchange Server 2003 Service Pack 1 (KB931978) - Cluster,Exchange Server 2003
Superseded,Update for Exchange Server 2003 Service Pack 1 (KB931978) - Non-cluster,Exchange Server 2003
Superseded,Update for Internet Explorer 6 for Windows XP (KB946627),Windows XP
Language - ja-JP,Update for Japanese Microsoft IME Postal Code Dictionary - KB2880582 (Version 16.0.1171.1),Windows Dictionary Updates
Language - ja-JP,Update for Japanese Microsoft IME Postal Code Dictionary (KB2734786),Windows Dictionary Updates
Language - ja-JP,Update for Japanese Microsoft IME Standard Dictionary - KB2880582 (Version 16.0.1065.1),Windows Dictionary Updates
Language - ja-JP,Update for Japanese Microsoft IME Standard Dictionary - KB2880582 (Version 16.0.1404.1),Windows Dictionary Updates
Language - ja-JP,Update for Japanese Microsoft IME Standard Dictionary (KB2734786),Windows Dictionary Updates
Language - ja-JP,Update for Japanese Microsoft IME Standard Extended Dictionary (KB2734786),Windows Dictionary Updates
Language - ja-JP,Update for Japanese Microsoft IME Trending Words Dictionary - KB2880582 (Version 16.0.1016.1),Windows Dictionary Updates
Language - ja-JP,Update for Japanese Microsoft IME Trending Words Dictionary - KB2880582 (Version 16.0.1515.1),Windows Dictionary Updates
Language - ko-KR,Update for Korean Microsoft IME Prediction Dictionary - KB2880581 (Version 16.0.662.1),Windows Dictionary Updates
Language Packs,Update for LIP SP2 MUI Resource Loading (KB913808),Windows XP
Superseded,Update for Microsoft .NET Framework 3.0 (KB932394),"Windows Server 2003, Windows Server 2003, Datacenter Edition, Windows XP, Windows XP x64 Edition"
Language Packs,Update for Microsoft .NET Framework 4.5 Language Packs for x64-based Systems (KB2770446),"Windows Server 2008, Windows 7, Windows Server 2008 R2, Windows Vista"
Language Packs,Update for Microsoft .NET Framework 4.5 Language Packs x86 (KB2770446),"Windows Server 2008, Windows 7, Windows Vista"
Language Packs,Update for Microsoft Office 2016 Language Interface Pack (KB2910955) 32-Bit Edition,Office 2016
Language Packs,Update for Microsoft Office 2016 Language Interface Pack (KB2910955) 64-Bit Edition,Office 2016
Language Packs,Update for Microsoft Office 2016 Language Interface Pack (KB3118261) 32-Bit Edition,Office 2016
Language Packs,Update for Microsoft Office 2016 Language Interface Pack (KB3118261) 64-Bit Edition,Office 2016
Language Packs,Update for Microsoft Office 2016 Language Interface Pack (KB3118333) 32-Bit Edition,Office 2016
Language Packs,Update for Microsoft Office 2016 Language Interface Pack (KB3118333) 64-Bit Edition,Office 2016
Language Packs,Update for Microsoft Office 2016 Language Interface Pack (KB3191866) 32-Bit Edition,Office 2016
Language Packs,Update for Microsoft Office 2016 Language Interface Pack (KB3191866) 64-Bit Edition,Office 2016
Language Packs,Update for Microsoft Office 2016 Language Interface Pack (KB3191930) 32-Bit Edition,Office 2016
Language Packs,Update for Microsoft Office 2016 Language Interface Pack (KB3191930) 64-Bit Edition,Office 2016
Region - GB/US,Update for Microsoft Office Accounting 2007 (KB946690),Office 2007
Superseded,Update for Microsoft Office Outlook 2007 Junk Email Filter (KB2825642),Office 2007
Superseded,Update for Microsoft Office Outlook 2007 Junk Email Filter (KB2880505),Office 2007
Superseded,Update for Microsoft SkyDrive Pro (KB2837652) 64-Bit Edition,Office 2013
Superseded,Update for Microsoft Visual Studio 2012 (KB2781514),Visual Studio 2012
Superseded,Update for Microsoft Visual Studio 2013 Update 1 (KB2932965),Visual Studio 2013
Superseded,Update for Microsoft Visual Studio Team Foundation Server 2013 (KB2989279),Visual Studio 2013
Superseded,Update for Office SharePoint Foundation 2010 (KB2553014),Office 2010
Language - eu-ES,Update for Windows XP SP2 Basque Language Interface Pack (KB883921),Windows XP
Language - bg-BG,Update for Windows XP SP2 Bulgarian Language Interface Pack (KB883921),Windows XP
Language - ca-ES,Update for Windows XP SP2 Catalan Language Interface Pack (KB883921),Windows XP
Language - hr-HR,Update for Windows XP SP2 Croatian Language Interface Pack (KB883921),Windows XP
Language - et-EE,Update for Windows XP SP2 Estonian Language Interface Pack (KB883921),Windows XP
Language - gl-ES,Update for Windows XP SP2 Galician Language Interface Pack (KB883921),Windows XP
Language - hi-IN,Update for Windows XP SP2 Hindi Language Interface Pack (KB883921),Windows XP
Language - is-IS,Update for Windows XP SP2 Icelandic Language Interface Pack (KB883921),Windows XP
Language - id-ID,Update for Windows XP SP2 Indonesian Language Interface Pack (KB883921),Windows XP
Language - lv-LV,Update for Windows XP SP2 Latvian Language Interface Pack (KB883921),Windows XP
Language - lt-LT,Update for Windows XP SP2 Lithuanian Language Interface Pack (KB883921),Windows XP
Language - ms-MY,Update for Windows XP SP2 Malay Language Interface Pack (KB883921),Windows XP
Language - ro-RO,Update for Windows XP SP2 Romanian Language Interface Pack (KB883921),Windows XP
Language - sr-Cyrl-RS,Update for Windows XP SP2 Serbian-Cyrillic Language Interface Pack (KB883921),Windows XP
Language - sr-Latn-RS,Update for Windows XP SP2 Serbian-Latin Language Interface Pack (KB883921),Windows XP
Language - sk-SK,Update for Windows XP SP2 Slovak Language Interface Pack (KB883921),Windows XP
Language - th-TH,Update for Windows XP SP2 Thai Language Interface Pack (KB883921),Windows XP
Language - uk-UA,Update for Windows XP SP2 Ukrainian Language Interface Pack (KB883921),Windows XP
Superseded,Update Rollup 10 for Exchange Server 2007 Service Pack 1 (KB981407),Exchange Server 2007
Superseded,Update Rollup 5 for Exchange Server 2007 Service Pack 2 (KB2407132),Exchange Server 2007
Superseded,Update Rollup 5 for Exchange Server 2010 (KB2407113),Exchange Server 2010
Superseded,Update Rollup 7 for Exchange Server 2007 (KB953469),Exchange Server 2007
Superseded,Update Rollup 7-v2 for Exchange Server 2010 Service Pack 1 (KB2756496),Exchange Server 2010
Superseded,Update Rollup 8 for Exchange Server 2010 Service Pack 1 (KB2787763),Exchange Server 2010
Superseded,Update Rollup 8 for Exchange Server 2010 Service Pack 2 (KB2903903),Exchange Server 2010
Superseded,Update Rollup 8-v2 for Exchange Server 2007 Service Pack 3 (KB2756497),Exchange Server 2007
Upgrade - bg-BG,"Upgrade to Windows 10 Education N, version 1511, 10586 - bg-bg, Volume",Windows 10
Upgrade - cs-CZ,"Upgrade to Windows 10 Education N, version 1511, 10586 - cs-cz, Volume",Windows 10
Upgrade - da-DK,"Upgrade to Windows 10 Education N, version 1511, 10586 - da-dk, Volume",Windows 10
Upgrade - de-DE,"Upgrade to Windows 10 Education N, version 1511, 10586 - de-de, Volume",Windows 10
Upgrade - el-GR,"Upgrade to Windows 10 Education N, version 1511, 10586 - el-gr, Volume",Windows 10
Upgrade - en-GB,"Upgrade to Windows 10 Education N, version 1511, 10586 - en-gb, Volume",Windows 10
Upgrade - en-GB,"Upgrade to Windows 10 Education N, version 1511, 10586 - en-gb, Volume","Windows 10, Windows 8.1, Windows 7"
Upgrade - en-US,"Upgrade to Windows 10 Education N, version 1511, 10586 - en-us, Volume","Windows 10, Windows 8.1, Windows 7"
Upgrade - es-ES,"Upgrade to Windows 10 Education N, version 1511, 10586 - es-es, Volume",Windows 10
Upgrade - et-EE,"Upgrade to Windows 10 Education N, version 1511, 10586 - et-ee, Volume",Windows 10
Upgrade - fi-FI,"Upgrade to Windows 10 Education N, version 1511, 10586 - fi-fi, Volume",Windows 10
Upgrade - fr-FR,"Upgrade to Windows 10 Education N, version 1511, 10586 - fr-fr, Volume",Windows 10
Upgrade - hr-HR,"Upgrade to Windows 10 Education N, version 1511, 10586 - hr-hr, Volume",Windows 10
Upgrade - hu-HU,"Upgrade to Windows 10 Education N, version 1511, 10586 - hu-hu, Volume",Windows 10
Upgrade - it-IT,"Upgrade to Windows 10 Education N, version 1511, 10586 - it-it, Volume",Windows 10
Upgrade - lt-LT,"Upgrade to Windows 10 Education N, version 1511, 10586 - ko-kr, Volume",Windows 10
Upgrade - lt-LT,"Upgrade to Windows 10 Education N, version 1511, 10586 - lt-lt, Volume",Windows 10
Upgrade - lv-LV,"Upgrade to Windows 10 Education N, version 1511, 10586 - lv-lv, Volume",Windows 10
Upgrade - nb-NO,"Upgrade to Windows 10 Education N, version 1511, 10586 - nb-no, Volume",Windows 10
Upgrade - nl-NL,"Upgrade to Windows 10 Education N, version 1511, 10586 - nl-nl, Volume",Windows 10
Upgrade - pl-PL,"Upgrade to Windows 10 Education N, version 1511, 10586 - pl-pl, Volume",Windows 10
Upgrade - pt-PT,"Upgrade to Windows 10 Education N, version 1511, 10586 - pt-pt, Volume",Windows 10
Upgrade - ro-RO,"Upgrade to Windows 10 Education N, version 1511, 10586 - ro-ro, Volume",Windows 10
Upgrade - sk-SK,"Upgrade to Windows 10 Education N, version 1511, 10586 - sk-sk, Volume",Windows 10
Upgrade - sl-SI,"Upgrade to Windows 10 Education N, version 1511, 10586 - sl-si, Volume",Windows 10
Upgrade - sv-SE,"Upgrade to Windows 10 Education N, version 1511, 10586 - sv-se, Volume",Windows 10
Upgrade - ar-SA,"Upgrade to Windows 10 Education, version 1511, 10586 - ar-sa, Volume",Windows 10
Upgrade - bg-BG,"Upgrade to Windows 10 Education, version 1511, 10586 - bg-bg, Volume",Windows 10
Upgrade - cs-CZ,"Upgrade to Windows 10 Education, version 1511, 10586 - cs-cz, Volume",Windows 10
Upgrade - da-DK,"Upgrade to Windows 10 Education, version 1511, 10586 - da-dk, Volume",Windows 10
Upgrade - de-DE,"Upgrade to Windows 10 Education, version 1511, 10586 - de-de, Volume",Windows 10
Upgrade - el-GR,"Upgrade to Windows 10 Education, version 1511, 10586 - el-gr, Volume",Windows 10
Upgrade - en-GB,"Upgrade to Windows 10 Education, version 1511, 10586 - en-gb, Volume","Windows 10, Windows 8.1, Windows 7"
Upgrade - en-US,"Upgrade to Windows 10 Education, version 1511, 10586 - en-us, Volume","Windows 10, Windows 8.1, Windows 7"
Upgrade - es-ES,"Upgrade to Windows 10 Education, version 1511, 10586 - es-es, Volume",Windows 10
Upgrade - es-MX,"Upgrade to Windows 10 Education, version 1511, 10586 - es-mx, Volume",Windows 10
Upgrade - et-EE,"Upgrade to Windows 10 Education, version 1511, 10586 - et-ee, Volume",Windows 10
Upgrade - fi-FI,"Upgrade to Windows 10 Education, version 1511, 10586 - fi-fi, Volume",Windows 10
Upgrade - fr-CA,"Upgrade to Windows 10 Education, version 1511, 10586 - fr-ca, Volume",Windows 10
Upgrade - fr-FR,"Upgrade to Windows 10 Education, version 1511, 10586 - fr-fr, Volume",Windows 10
Upgrade - he-IL,"Upgrade to Windows 10 Education, version 1511, 10586 - he-il, Volume",Windows 10
Upgrade - hr-HR,"Upgrade to Windows 10 Education, version 1511, 10586 - hr-hr, Volume",Windows 10
Upgrade - hu-HU,"Upgrade to Windows 10 Education, version 1511, 10586 - hu-hu, Volume",Windows 10
Upgrade - it-IT,"Upgrade to Windows 10 Education, version 1511, 10586 - it-it, Volume",Windows 10
Upgrade - ja-JP,"Upgrade to Windows 10 Education, version 1511, 10586 - ja-jp, Volume",Windows 10
Upgrade - ko-KR,"Upgrade to Windows 10 Education, version 1511, 10586 - ko-kr, Volume",Windows 10
Upgrade - lt-LT,"Upgrade to Windows 10 Education, version 1511, 10586 - lt-lt, Volume",Windows 10
Upgrade - lv-LV,"Upgrade to Windows 10 Education, version 1511, 10586 - lv-lv, Volume",Windows 10
Upgrade - nb-NO,"Upgrade to Windows 10 Education, version 1511, 10586 - nb-no, Volume",Windows 10
Upgrade - nl-NL,"Upgrade to Windows 10 Education, version 1511, 10586 - nl-nl, Volume",Windows 10
Upgrade - pl-PL,"Upgrade to Windows 10 Education, version 1511, 10586 - pl-pl, Volume",Windows 10
Upgrade - pt-BR,"Upgrade to Windows 10 Education, version 1511, 10586 - pt-br, Volume",Windows 10
Upgrade - pt-PT,"Upgrade to Windows 10 Education, version 1511, 10586 - pt-pt, Volume",Windows 10
Upgrade - ro-RO,"Upgrade to Windows 10 Education, version 1511, 10586 - ro-ro, Volume",Windows 10
Upgrade - ru-RU,"Upgrade to Windows 10 Education, version 1511, 10586 - ru-ru, Volume",Windows 10
Upgrade - sk-SK,"Upgrade to Windows 10 Education, version 1511, 10586 - sk-sk, Volume",Windows 10
Upgrade - sl-SI,"Upgrade to Windows 10 Education, version 1511, 10586 - sl-si, Volume",Windows 10
Upgrade - sr-Latn-RS,"Upgrade to Windows 10 Education, version 1511, 10586 - sr-latn-rs, Volume",Windows 10
Upgrade - sv-SE,"Upgrade to Windows 10 Education, version 1511, 10586 - sv-se, Volume",Windows 10
Upgrade - th-TH,"Upgrade to Windows 10 Education, version 1511, 10586 - th-th, Volume",Windows 10
Upgrade - tr-TR,"Upgrade to Windows 10 Education, version 1511, 10586 - tr-tr, Volume",Windows 10
Upgrade - uk-UA,"Upgrade to Windows 10 Education, version 1511, 10586 - uk-ua, Volume",Windows 10
Upgrade - zh-CN,"Upgrade to Windows 10 Education, version 1511, 10586 - zh-cn, Volume",Windows 10
